class	slot	required	recommended
human-associated MISAG	ihmc_medication_code	False	
human-associated MISAG	chem_administration	False	
human-associated MISAG	host_body_site	False	
human-associated MISAG	host_body_product	False	
human-associated MISAG	host_tot_mass	False	
human-associated MISAG	host_height	False	
human-associated MISAG	host_diet	False	
human-associated MISAG	host_last_meal	False	
human-associated MISAG	host_family_relation	False	
human-associated MISAG	host_genotype	False	
human-associated MISAG	host_phenotype	False	
human-associated MISAG	host_body_temp	False	
human-associated MISAG	smoker	False	
human-associated MISAG	host_hiv_stat	False	
human-associated MISAG	drug_usage	False	
human-associated MISAG	host_body_mass_index	False	
human-associated MISAG	diet_last_six_month	False	
human-associated MISAG	weight_loss_3_month	False	
human-associated MISAG	ethnicity	False	
human-associated MISAG	host_occupation	False	
human-associated MISAG	pet_farm_animal	False	
human-associated MISAG	travel_out_six_month	False	
human-associated MISAG	twin_sibling	False	
human-associated MISAG	medic_hist_perform	False	
human-associated MISAG	study_complt_stat	False	
human-associated MISAG	pulmonary_disord	False	
human-associated MISAG	nose_throat_disord	False	
human-associated MISAG	blood_blood_disord	False	
human-associated MISAG	host_pulse	False	
human-associated MISAG	gestation_state	False	
human-associated MISAG	maternal_health_stat	False	
human-associated MISAG	foetal_health_stat	False	
human-associated MISAG	amniotic_fluid_color	False	
human-associated MISAG	kidney_disord	False	
human-associated MISAG	urogenit_tract_disor	False	
human-associated MISAG	urine_collect_meth	False	
human-associated MISAG	perturbation	False	
human-associated MISAG	samp_salinity	False	
human-associated MISAG	salinity	False	
human-associated MISAG	oxy_stat_samp	False	
human-associated MISAG	organism_count	False	
human-associated MISAG	samp_store_temp	False	
human-associated MISAG	samp_store_dur	False	
human-associated MISAG	host_symbiont	False	
human-associated MISAG	samp_store_loc	False	
human-associated MISAG	misc_param	False	
human-associated MIMAG	submitted_to_insdc	True	
human-associated MIMAG	investigation_type	True	
human-associated MIMAG	samp_name	True	
human-associated MIMAG	samp_taxon_id	True	
human-associated MIMAG	project_name	True	
human-associated MIMAG	experimental_factor		True
human-associated MIMAG	lat_lon	True	
human-associated MIMAG	geo_loc_name	True	
human-associated MIMAG	collection_date	True	
human-associated MIMAG	env_broad_scale	True	
human-associated MIMAG	env_local_scale	True	
human-associated MIMAG	env_medium	True	
human-associated MIMAG	env_package		True
human-associated MIMAG	ref_biomaterial	False	
human-associated MIMAG	source_mat_id		True
human-associated MIMAG	rel_to_oxygen	False	
human-associated MIMAG	samp_collec_device		True
human-associated MIMAG	samp_collec_method		True
human-associated MIMAG	samp_mat_process		True
human-associated MIMAG	size_frac	False	
human-associated MIMAG	samp_size		True
human-associated MIMAG	samp_vol_we_dna_ext	False	
human-associated MIMAG	nucl_acid_ext		True
human-associated MIMAG	nucl_acid_amp		True
human-associated MIMAG	lib_size		True
human-associated MIMAG	lib_reads_seqd		True
human-associated MIMAG	lib_layout		True
human-associated MIMAG	lib_vector		True
human-associated MIMAG	lib_screen		True
human-associated MIMAG	mid		True
human-associated MIMAG	adapters		True
human-associated MIMAG	seq_meth	True	
human-associated MIMAG	tax_ident	True	
human-associated MIMAG	assembly_qual	True	
human-associated MIMAG	assembly_name		True
human-associated MIMAG	assembly_software	True	
human-associated MIMAG	annot	False	
human-associated MIMAG	number_contig	False	
human-associated MIMAG	feat_pred	False	
human-associated MIMAG	ref_db	False	
human-associated MIMAG	sim_search_meth	False	
human-associated MIMAG	tax_class	False	
human-associated MIMAG	x_16s_recover	False	
human-associated MIMAG	trnas	False	
human-associated MIMAG	trna_ext_software	False	
human-associated MIMAG	compl_score	True	
human-associated MIMAG	compl_software	True	
human-associated MIMAG	compl_appr	False	
human-associated MIMAG	contam_score	True	
human-associated MIMAG	contam_screen_input	False	
human-associated MIMAG	contam_screen_param	False	
human-associated MIMAG	decontam_software	False	
human-associated MIMAG	bin_param	True	
human-associated MIMAG	bin_software	True	
human-associated MIMAG	reassembly_bin	False	
human-associated MIMAG	mag_cov_software	False	
human-associated MIMAG	associated resource		True
human-associated MIMAG	sop		True
human-associated MIMAG	depth		
human-associated MIMAG	alt		
human-associated MIMAG	elev		
human-associated MIMAG	temp	False	
human-associated MIMAG	host_subject_id	False	
human-associated MIMAG	host_age	False	
human-associated MIMAG	host_sex	False	
human-associated MIMAG	ihmc_medication_code	False	
human-associated MIMAG	chem_administration	False	
human-associated MIMAG	host_body_site	False	
human-associated MIMAG	host_body_product	False	
human-associated MIMAG	host_tot_mass	False	
human-associated MIMAG	host_height	False	
human-associated MIMAG	host_diet	False	
human-associated MIMAG	host_last_meal	False	
human-associated MIMAG	host_family_relation	False	
human-associated MIMAG	host_genotype	False	
human-associated MIMAG	host_phenotype	False	
human-associated MIMAG	host_body_temp	False	
human-associated MIMAG	smoker	False	
human-associated MIMAG	host_hiv_stat	False	
human-associated MIMAG	drug_usage	False	
human-associated MIMAG	host_body_mass_index	False	
human-associated MIMAG	diet_last_six_month	False	
human-associated MIMAG	weight_loss_3_month	False	
human-associated MIMAG	ethnicity	False	
human-associated MIMAG	host_occupation	False	
human-associated MIMAG	pet_farm_animal	False	
human-associated MIMAG	travel_out_six_month	False	
human-associated MIMAG	twin_sibling	False	
human-associated MIMAG	medic_hist_perform	False	
human-associated MIMAG	study_complt_stat	False	
human-associated MIMAG	pulmonary_disord	False	
human-associated MIMAG	nose_throat_disord	False	
human-associated MIMAG	blood_blood_disord	False	
human-associated MIMAG	host_pulse	False	
human-associated MIMAG	gestation_state	False	
human-associated MIMAG	maternal_health_stat	False	
human-associated MIMAG	foetal_health_stat	False	
human-associated MIMAG	amniotic_fluid_color	False	
human-associated MIMAG	kidney_disord	False	
human-associated MIMAG	urogenit_tract_disor	False	
human-associated MIMAG	urine_collect_meth	False	
human-associated MIMAG	perturbation	False	
human-associated MIMAG	samp_salinity	False	
human-associated MIMAG	salinity	False	
human-associated MIMAG	oxy_stat_samp	False	
human-associated MIMAG	organism_count	False	
human-associated MIMAG	samp_store_temp	False	
human-associated MIMAG	samp_store_dur	False	
human-associated MIMAG	host_symbiont	False	
human-associated MIMAG	samp_store_loc	False	
human-associated MIMAG	misc_param	False	
human-associated MIUVIG	submitted_to_insdc	True	
human-associated MIUVIG	investigation_type	True	
human-associated MIUVIG	samp_name	True	
human-associated MIUVIG	samp_taxon_id	True	
human-associated MIUVIG	project_name	True	
human-associated MIUVIG	experimental_factor		True
human-associated MIUVIG	lat_lon	True	
human-associated MIUVIG	geo_loc_name	True	
human-associated MIUVIG	collection_date	True	
human-associated MIUVIG	env_broad_scale	True	
human-associated MIUVIG	env_local_scale	True	
human-associated MIUVIG	env_medium	True	
human-associated MIUVIG	env_package		True
human-associated MIUVIG	estimated_size	False	
human-associated MIUVIG	ref_biomaterial	False	
human-associated MIUVIG	source_mat_id		True
human-associated MIUVIG	pathogenicity	False	
human-associated MIUVIG	biotic_relationship	False	
human-associated MIUVIG	specific_host	False	
human-associated MIUVIG	host_spec_range	False	
human-associated MIUVIG	host_disease_stat	False	True
human-associated MIUVIG	samp_collec_device		True
human-associated MIUVIG	samp_collec_method		True
human-associated MIUVIG	samp_mat_process		True
human-associated MIUVIG	size_frac		True
human-associated MIUVIG	samp_size		True
human-associated MIUVIG	samp_vol_we_dna_ext	False	
human-associated MIUVIG	source_uvig	True	
human-associated MIUVIG	virus_enrich_appr	True	
human-associated MIUVIG	nucl_acid_ext		True
human-associated MIUVIG	nucl_acid_amp		True
human-associated MIUVIG	lib_size		True
human-associated MIUVIG	lib_reads_seqd		True
human-associated MIUVIG	lib_layout		True
human-associated MIUVIG	lib_vector		True
human-associated MIUVIG	lib_screen		True
human-associated MIUVIG	mid		True
human-associated MIUVIG	adapters		True
human-associated MIUVIG	seq_meth	True	
human-associated MIUVIG	tax_ident	False	
human-associated MIUVIG	assembly_qual	True	
human-associated MIUVIG	assembly_name		True
human-associated MIUVIG	assembly_software	True	
human-associated MIUVIG	annot	False	
human-associated MIUVIG	number_contig	True	
human-associated MIUVIG	feat_pred		True
human-associated MIUVIG	ref_db		True
human-associated MIUVIG	sim_search_meth		True
human-associated MIUVIG	tax_class		True
human-associated MIUVIG	trnas	False	
human-associated MIUVIG	trna_ext_software	False	
human-associated MIUVIG	compl_score		True
human-associated MIUVIG	compl_software	False	
human-associated MIUVIG	compl_appr		True
human-associated MIUVIG	sort_tech		True
human-associated MIUVIG	single_cell_lysis_appr		True
human-associated MIUVIG	single_cell_lysis_prot		True
human-associated MIUVIG	wga_amp_appr		True
human-associated MIUVIG	wga_amp_kit		True
human-associated MIUVIG	bin_param		True
human-associated MIUVIG	bin_software		True
human-associated MIUVIG	reassembly_bin		True
human-associated MIUVIG	mag_cov_software	False	
human-associated MIUVIG	vir_ident_software	True	
human-associated MIUVIG	pred_genome_type	True	
human-associated MIUVIG	pred_genome_struc	True	
human-associated MIUVIG	detec_type	True	
human-associated MIUVIG	otu_class_appr		True
human-associated MIUVIG	otu_seq_comp_appr		True
human-associated MIUVIG	otu_db		True
human-associated MIUVIG	host_pred_appr		True
human-associated MIUVIG	host_pred_est_acc		True
human-associated MIUVIG	associated resource		True
human-associated MIUVIG	sop		True
human-associated MIUVIG	depth		
human-associated MIUVIG	alt		
human-associated MIUVIG	elev		
human-associated MIUVIG	temp	False	
human-associated MIUVIG	host_subject_id	False	
human-associated MIUVIG	host_age	False	
human-associated MIUVIG	host_sex	False	
human-associated MIUVIG	ihmc_medication_code	False	
human-associated MIUVIG	chem_administration	False	
human-associated MIUVIG	host_body_site	False	
human-associated MIUVIG	host_body_product	False	
human-associated MIUVIG	host_tot_mass	False	
human-associated MIUVIG	host_height	False	
human-associated MIUVIG	host_diet	False	
human-associated MIUVIG	host_last_meal	False	
human-associated MIUVIG	host_family_relation	False	
human-associated MIUVIG	host_genotype	False	
human-associated MIUVIG	host_phenotype	False	
human-associated MIUVIG	host_body_temp	False	
human-associated MIUVIG	smoker	False	
human-associated MIUVIG	host_hiv_stat	False	
human-associated MIUVIG	drug_usage	False	
human-associated MIUVIG	host_body_mass_index	False	
human-associated MIUVIG	diet_last_six_month	False	
human-associated MIUVIG	weight_loss_3_month	False	
human-associated MIUVIG	ethnicity	False	
human-associated MIUVIG	host_occupation	False	
human-associated MIUVIG	pet_farm_animal	False	
human-associated MIUVIG	travel_out_six_month	False	
human-associated MIUVIG	twin_sibling	False	
human-associated MIUVIG	medic_hist_perform	False	
human-associated MIUVIG	study_complt_stat	False	
human-associated MIUVIG	pulmonary_disord	False	
human-associated MIUVIG	nose_throat_disord	False	
human-associated MIUVIG	blood_blood_disord	False	
human-associated MIUVIG	host_pulse	False	
human-associated MIUVIG	gestation_state	False	
human-associated MIUVIG	maternal_health_stat	False	
human-associated MIUVIG	foetal_health_stat	False	
human-associated MIUVIG	amniotic_fluid_color	False	
